,LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate
241,242,372036,node-219,node,status,1085921340,1,configured out,E14,configured out
242,243,371847,node-49,node,status,1085921312,1,configured out,E14,configured out
243,244,379912,node-144,node,status,1086028827,0,running,E38,running
244,245,386783,node-224,node,status,1087499940,1,active,E1,active
245,246,392736,node-198,node,status,1088023734,0,running,E38,running
246,247,392729,node-159,node,status,1088023734,0,running,E38,running
247,248,392693,node-123,node,status,1088023734,0,running,E38,running
248,249,399657,node-155,node,status,1089893790,1,not responding,E32,not responding
249,250,399519,node-85,node,status,1089893761,1,configured out,E14,configured out
250,251,399366,node-39,node,status,1089893731,1,configured out,E14,configured out
251,252,399176,node-54,node,status,1089893717,1,not responding,E32,not responding
252,253,398501,node-235,node,status,1089811825,1,running,E38,running
253,254,409269,node-195,node,status,1091248620,1,configured out,E14,configured out
254,255,371878,node-64,node,status,1085921340,-1,configured out,E14,configured out
255,256,413350,node-41,node,status,1092320602,1,running,E38,running
256,257,368988,node-96,node,status,1085567825,-1,configured out,E14,configured out
257,258,417113,full,partition,status,1093473150,1,blocked,E3,blocked
258,259,413275,node-222,node,status,1092320499,0,configured out,E14,configured out
259,260,421363,full,partition,status,1094571984,1,running,E38,running
260,261,421349,node-18,node,status,1094571950,1,running,E38,running
261,262,432939,node-254,node,status,1095349520,0,running,E38,running
262,263,413246,node-193,node,status,1092320499,1,configured out,E14,configured out
263,264,425071,node-174,node,status,1095341277,1,active,E1,active
264,265,424807,node-53,node,status,1095339932,1,not responding,E32,not responding
265,266,424634,node-210,node,status,1095338588,1,configured out,E14,configured out
266,267,432838,node-153,node,status,1095349520,0,running,E38,running
267,268,432843,node-158,node,status,1095349520,1,running,E38,running
268,269,371910,node-96,node,status,1085921340,-1,configured out,E14,configured out
269,270,442459,node-42,node,status,1098366960,1,not responding,E32,not responding
270,271,448690,node-48,node,status,1098394861,1,running,E38,running
271,272,448947,node-66,node,status,1098395762,1,configured out,E14,configured out
272,273,449708,full,partition,status,1098490050,1,blocked,E3,blocked
273,274,369020,node-160,node,status,1085567825,-1,configured out,E14,configured out
274,275,448744,node-102,node,status,1098394861,0,running,E38,running
275,276,18624,node-205,node,status,1100784210,1,configured out,E14,configured out
276,277,24011,node-77,node,status,1100788549,1,running,E38,running
277,278,30351,full,partition,status,1102218393,1,running,E38,running
278,279,27536,node-0,node,status,1101792840,1,configured out,E14,configured out
279,280,53241,node-175,node,status,1107152281,1,configured out,E14,configured out
280,281,56392,node-224,node,status,1107904598,1,running,E38,running
281,282,73494,node-29,node,status,1108652943,1,running,E38,running
282,283,84322,full,partition,status,1109007900,1,blocked,E3,blocked
283,284,97235,full,partition,status,1110138244,1,running,E38,running
284,285,110520,node-73,node,status,1111066002,1,not responding,E32,not responding
285,286,117564,node-52,node,status,1111074926,1,running,E38,running
286,287,111216,node-192,node,status,1111071420,1,configured out,E14,configured out
287,288,110554,node-174,node,status,1111067067,1,not responding,E32,not responding
288,289,117751,node-239,node,status,1111074926,1,running,E38,running
289,290,126627,node-160,node,status,1111828200,1,not responding,E32,not responding
290,291,141504,node-104,node,status,1112420952,1,running,E38,running
291,292,140900,node-239,node,status,1112389915,0,running,E38,running
292,293,140782,node-220,node,status,1112389862,1,not responding,E32,not responding
293,294,140676,full,partition,status,1112346856,1,starting,E41,starting
294,295,139404,node-242,node,status,1112054374,1,configured out,E14,configured out
295,296,139086,node-228,node,status,1112051942,1,configured out,E14,configured out
296,297,169348,node-35,node,status,1114098974,1,running,E38,running
297,298,202074,node-210,node,status,1116448620,1,not responding,E32,not responding
298,299,202181,node-34,node,status,1116448621,1,not responding,E32,not responding
299,300,216956,node-154,node,status,1116619994,1,running,E38,running
300,301,251283,node-200,node,status,1118926110,1,configured out,E14,configured out
301,302,251334,node-254,node,status,1118926152,1,not responding,E32,not responding
302,303,277298,full,partition,status,1120076193,1,running,E38,running
303,304,251065,node-92,node,status,1118925810,0,configured out,E14,configured out
304,305,284668,full,partition,status,1120680810,1,blocked,E3,blocked
305,306,923,node-172,node,status,1123709833,1,running,E38,running
306,307,1004,node-253,node,status,1123709833,1,running,E38,running
307,308,14730,node-172,node,status,1124378018,1,running,E38,running
308,309,26628,full,partition,status,1124999460,1,blocked,E3,blocked
309,310,46680,node-126,node,status,1126168979,1,running,E38,running
310,311,46615,node-181,node,status,1126168951,1,running,E38,running
311,312,56504,node-55,node,status,1126815181,1,configured out,E14,configured out
312,313,58843,full,partition,status,1126818053,1,closing,E7,closing
313,314,98836,node-83,node,status,1128237754,1,running,E38,running
314,315,56298,node-146,node,status,1126814970,0,running,E38,running
315,316,56335,node-183,node,status,1126814970,0,running,E38,running
316,317,56329,node-177,node,status,1126814970,0,running,E38,running
317,318,56404,node-254,node,status,1126814970,0,running,E38,running
318,319,116947,node-202,node,status,1128899526,1,running,E38,running
319,320,56349,node-198,node,status,1126814970,1,running,E38,running
320,321,46114,node-182,node,status,1126165404,-1,configured out,E14,configured out
321,322,169664,node-40,node,status,1131210631,1,not responding,E32,not responding
322,323,168084,full,partition,status,1131032850,1,blocked,E3,blocked
323,324,197110,node-253,node,status,1131247704,1,running,E38,running
324,325,204732,node-44,node,status,1131527920,1,active,E1,active
325,326,219581,node-76,node,status,1132157850,1,configured out,E14,configured out
326,327,220122,node-D3,domain,status,1132158690,1,not responding,E32,not responding
327,328,260401,full,partition,status,1133290901,1,running,E38,running
328,329,274783,full,partition,status,1133702160,1,blocked,E3,blocked
329,330,286085,node-4,node,status,1134669635,1,not responding,E32,not responding
330,331,286957,node-162,node,status,1134670027,1,not responding,E32,not responding
331,332,290042,node-183,node,status,1134672259,1,running,E38,running
332,333,289977,node-127,node,status,1134672205,0,running,E38,running
333,334,309872,full,partition,status,1135802130,1,blocked,E3,blocked
334,335,323320,node-255,node,status,1139735822,1,not responding,E32,not responding
335,336,327050,node-7,node,status,1140098610,1,configured out,E14,configured out
336,337,372004,node-90,node,status,1141671840,0,configured out,E14,configured out
337,338,371941,node-27,node,status,1141671840,1,configured out,E14,configured out
338,339,401232,node-135,node,status,1142533309,1,running,E38,running
339,340,454307,full,partition,status,1145174910,1,blocked,E3,blocked
340,341,459286,node-208,node,status,1145542009,1,not responding,E32,not responding
341,342,459133,node-108,node,status,1145541960,1,configured out,E14,configured out
342,343,463680,node-160,node,status,1145554526,0,running,E38,running
343,344,463769,node-249,node,status,1145554526,0,running,E38,running
344,345,463684,node-164,node,status,1145554526,0,running,E38,running
345,346,2559971,gige7,gige,temperature,1073151998,1,normal,E31,normal
346,347,2552510,gige7,gige,temperature,1072553474,1,normal,E31,normal
347,348,2554674,gige7,gige,temperature,1072671675,1,normal,E31,normal
348,349,2554666,gige5,gige,temperature,1072670036,1,warning,E46,warning
349,350,2552992,node-212,node,temperature,1072633140,1,ambient=30,E2,ambient=<*>
350,351,2563073,gige7,gige,temperature,1073610711,1,normal,E31,normal
351,352,2562762,node-232,node,temperature,1073579610,1,ambient=30,E2,ambient=<*>
352,353,2562656,gige7,gige,temperature,1073561505,1,normal,E31,normal
353,354,2561239,gige4,gige,temperature,1073375350,1,critical,E15,critical
354,355,2585341,gige7,gige,temperature,1074234092,1,critical,E15,critical
355,356,2594414,node-239,node,temperature,1074274436,1,ambient=30,E2,ambient=<*>
356,357,40754,node-172,node,temperature,1076538724,1,ambient=26,E2,ambient=<*>
357,358,34905,gige7,gige,temperature,1076493252,1,warning,E46,warning
358,359,48065,node-41,node,temperature,1076619404,1,ambient=29,E2,ambient=<*>
359,360,80531,node-174,node,temperature,1077300930,1,ambient=28,E2,ambient=<*>
360,361,69672,gige7,gige,temperature,1077015055,1,warning,E46,warning
361,362,61851,node-60,node,temperature,1076866153,1,ambient=31,E2,ambient=<*>
362,363,86744,gige7,gige,temperature,1077371471,1,warning,E46,warning
363,364,94825,node-45,node,temperature,1077647048,1,ambient=30,E2,ambient=<*>
364,365,88946,gige7,gige,temperature,1077576377,1,normal,E31,normal
365,366,88671,node-148,node,temperature,1077556261,1,ambient=31,E2,ambient=<*>
366,367,224786,node-158,node,temperature,1078514733,1,ambient=31,E2,ambient=<*>
367,368,203383,gige6,gige,temperature,1078197816,1,normal,E31,normal
368,369,201365,node-74,node,temperature,1078160650,1,ambient=29,E2,ambient=<*>
369,370,234084,node-240,node,temperature,1079013507,1,ambient=30,E2,ambient=<*>
370,371,285818,gige7,gige,temperature,1080291435,1,normal,E31,normal
371,372,283501,gige6,gige,temperature,1080058332,1,normal,E31,normal
372,373,289816,gige7,gige,temperature,1080845907,1,normal,E31,normal
373,374,301157,gige7,gige,temperature,1081959922,1,warning,E46,warning
374,375,297326,gige7,gige,temperature,1081684787,1,normal,E31,normal
375,376,316541,gige7,gige,temperature,1082824335,1,warning,E46,warning
376,377,316533,gige7,gige,temperature,1082819535,1,normal,E31,normal
377,378,316105,gige7,gige,temperature,1082742429,1,warning,E46,warning
378,379,315684,gige7,gige,temperature,1082629326,1,normal,E31,normal
379,380,329889,node-217,node,temperature,1083208215,1,ambient=31,E2,ambient=<*>
380,381,316991,gige7,gige,temperature,1083025647,1,normal,E31,normal
381,382,342193,node-244,node,temperature,1083879601,1,ambient=32,E2,ambient=<*>
382,383,341924,node-237,node,temperature,1083831510,1,ambient=33,E2,ambient=<*>
383,384,341358,gige7,gige,temperature,1083688955,1,warning,E46,warning
384,385,341168,gige7,gige,temperature,1083639753,1,warning,E46,warning
385,386,340799,gige7,gige,temperature,1083522751,1,warning,E46,warning
386,387,350295,node-239,node,temperature,1084629363,1,ambient=31,E2,ambient=<*>
387,388,350134,node-109,node,temperature,1084621410,1,ambient=30,E2,ambient=<*>
388,389,348683,gige7,gige,temperature,1084476183,1,warning,E46,warning
389,390,346052,node-137,node,temperature,1084418581,1,ambient=26,E2,ambient=<*>
390,391,345974,gige6,gige,temperature,1084380782,1,warning,E46,warning
391,392,345634,node-237,node,temperature,1084314360,1,ambient=33,E2,ambient=<*>
392,393,367104,gige7,gige,temperature,1085206086,1,normal,E31,normal
393,394,371489,node-237,node,temperature,1085883660,1,ambient=31,E2,ambient=<*>
394,395,371437,gige7,gige,temperature,1085855902,1,warning,E46,warning
395,396,369384,gige4,gige,temperature,1085598845,1,critical,E15,critical
396,397,381787,node-111,node,temperature,1086206761,1,ambient=30,E2,ambient=<*>
397,398,381569,gige4,gige,temperature,1086197563,1,warning,E46,warning
398,399,380887,node-247,node,temperature,1086178590,1,ambient=33,E2,ambient=<*>
399,400,385237,gige3,gige,temperature,1086927360,1,normal,E31,normal
400,401,384130,node-239,node,temperature,1086699270,1,ambient=31,E2,ambient=<*>
401,402,383318,node-108,node,temperature,1086543570,1,ambient=32,E2,ambient=<*>
402,403,387324,node-225,node,temperature,1087501911,1,ambient=30,E2,ambient=<*>
403,404,391300,gige6,gige,temperature,1087728445,1,warning,E46,warning
404,405,393242,gige7,gige,temperature,1088265456,1,normal,E31,normal
405,406,391646,node-234,node,temperature,1087853310,1,ambient=31,E2,ambient=<*>
406,407,395148,gige7,gige,temperature,1088937476,1,normal,E31,normal
407,408,393440,gige7,gige,temperature,1088371359,1,warning,E46,warning
408,409,396477,gige7,gige,temperature,1089388091,1,normal,E31,normal
409,410,395945,gige5,gige,temperature,1089210393,1,warning,E46,warning
410,411,395216,gige5,gige,temperature,1088965285,1,warning,E46,warning
411,412,409366,node-212,node,temperature,1091251446,1,ambient=29,E2,ambient=<*>
412,413,409063,gige6,gige,temperature,1091154558,1,normal,E31,normal
413,414,408905,gige7,gige,temperature,1091074742,1,warning,E46,warning
414,415,410909,gige7,gige,temperature,1091423054,1,normal,E31,normal
415,416,415132,gige7,gige,temperature,1092507298,1,warning,E46,warning
416,417,416032,gige7,gige,temperature,1092958814,1,warning,E46,warning
417,418,415725,gige7,gige,temperature,1092870612,1,normal,E31,normal
418,419,415585,gige7,gige,temperature,1092794408,1,normal,E31,normal
419,420,415440,gige7,gige,temperature,1092718806,1,normal,E31,normal
420,421,415407,gige7,gige,temperature,1092699905,1,warning,E46,warning
421,422,417446,gige7,gige,temperature,1093560329,1,normal,E31,normal
422,423,417284,gige7,gige,temperature,1093529428,1,warning,E46,warning
423,424,419403,gige7,gige,temperature,1093856733,1,warning,E46,warning
424,425,422863,node-11,node,temperature,1094755801,1,ambient=29,E2,ambient=<*>
425,426,431406,node-108,node,temperature,1095349170,1,ambient=30,E2,ambient=<*>
426,427,429727,node-153,node,temperature,1095347103,1,ambient=30,E2,ambient=<*>
427,428,433158,node-132,node,temperature,1095352261,1,ambient=32,E2,ambient=<*>
428,429,433405,gige7,gige,temperature,1095412800,1,normal,E31,normal
429,430,433626,node-167,node,temperature,1095486301,1,ambient=27,E2,ambient=<*>
430,431,433841,gige7,gige,temperature,1095539107,1,warning,E46,warning
431,432,435317,gige7,gige,temperature,1096178141,1,normal,E31,normal
432,433,434839,gige5,gige,temperature,1095964227,1,normal,E31,normal
433,434,434057,gige7,gige,temperature,1095644114,1,normal,E31,normal
434,435,436643,gige6,gige,temperature,1096581363,1,normal,E31,normal
435,436,436603,gige7,gige,temperature,1096548961,1,normal,E31,normal
436,437,436574,gige7,gige,temperature,1096527660,1,warning,E46,warning
437,438,436113,node-22,node,temperature,1096388010,1,ambient=29,E2,ambient=<*>
438,439,440293,gige7,gige,temperature,1098009695,1,warning,E46,warning
439,440,439070,gige7,gige,temperature,1097642792,1,warning,E46,warning
440,441,452434,node-203,node,temperature,1098866010,1,ambient=30,E2,ambient=<*>
441,442,456184,gige7,gige,temperature,1099776905,1,normal,E31,normal
442,443,455240,node-10,node,temperature,1099408230,1,ambient=30,E2,ambient=<*>
443,444,455088,node-111,node,temperature,1099356810,1,ambient=32,E2,ambient=<*>
444,445,455065,node-113,node,temperature,1099355101,1,ambient=30,E2,ambient=<*>
445,446,455027,node-93,node,temperature,1099354051,1,ambient=33,E2,ambient=<*>
446,447,455001,node-107,node,temperature,1099351950,1,ambient=31,E2,ambient=<*>
447,448,454690,node-153,node,temperature,1099334221,1,ambient=33,E2,ambient=<*>
448,449,457137,gige7,gige,temperature,1100184616,1,normal,E31,normal
449,450,456744,node-133,node,temperature,1100077083,1,ambient=33,E2,ambient=<*>
450,451,24290,node-213,node,temperature,1100796480,1,ambient=31,E2,ambient=<*>
451,452,25493,gige6,gige,temperature,1100956034,1,normal,E31,normal
452,453,26895,node-36,node,temperature,1101549755,1,ambient=27,E2,ambient=<*>
453,454,26462,node-255,node,temperature,1101295260,1,ambient=33,E2,ambient=<*>
454,455,26313,gige3,gige,temperature,1101216972,1,normal,E31,normal
455,456,26135,node-43,node,temperature,1101154260,1,ambient=33,E2,ambient=<*>
456,457,28128,gige7,gige,temperature,1102067235,1,normal,E31,normal
457,458,27901,gige7,gige,temperature,1101934034,1,warning,E46,warning
458,459,27802,gige7,gige,temperature,1101859333,1,normal,E31,normal
459,460,27654,gige6,gige,temperature,1101803531,1,warning,E46,warning
460,461,27294,gige5,gige,temperature,1101737723,1,normal,E31,normal
461,462,34281,node-115,node,temperature,1102771261,1,ambient=29,E2,ambient=<*>
462,463,33709,node-255,node,temperature,1102628970,1,ambient=33,E2,ambient=<*>
463,464,33505,node-255,node,temperature,1102575540,1,ambient=36,E2,ambient=<*>
464,465,33189,node-244,node,temperature,1102493340,1,ambient=30,E2,ambient=<*>
465,466,31458,gige7,gige,temperature,1102388245,1,warning,E46,warning
466,467,30504,gige5,gige,temperature,1102331115,1,normal,E31,normal
467,468,35981,node-10,node,temperature,1103220120,1,ambient=29,E2,ambient=<*>
468,469,36262,gige4,gige,temperature,1103307514,1,normal,E31,normal
469,470,37077,node-35,node,temperature,1103654431,1,ambient=29,E2,ambient=<*>
470,471,37307,gige3,gige,temperature,1103694707,1,warning,E46,warning
471,472,37818,node-163,node,temperature,1103824141,1,ambient=28,E2,ambient=<*>
472,473,38135,gige6,gige,temperature,1103925772,1,normal,E31,normal
473,474,39618,gige3,gige,temperature,1104640924,1,warning,E46,warning
474,475,39391,gige7,gige,temperature,1104545871,1,warning,E46,warning
475,476,39355,gige3,gige,temperature,1104532022,1,normal,E31,normal
476,477,39219,gige6,gige,temperature,1104471779,1,normal,E31,normal
477,478,38659,gige6,gige,temperature,1104182576,1,warning,E46,warning
478,479,41131,gige7,gige,temperature,1104915777,1,normal,E31,normal
479,480,40785,node-208,node,temperature,1104861840,1,ambient=33,E2,ambient=<*>
480,481,40769,node-39,node,temperature,1104858241,1,ambient=27,E2,ambient=<*>
481,482,40766,gige7,gige,temperature,1104857875,1,warning,E46,warning
482,483,40636,node-80,node,temperature,1104852811,1,ambient=33,E2,ambient=<*>
483,484,40559,node-174,node,temperature,1104852241,1,ambient=27,E2,ambient=<*>
484,485,39995,node-15,node,temperature,1104762876,1,ambient=27,E2,ambient=<*>
485,486,39888,gige7,gige,temperature,1104751375,1,normal,E31,normal
486,487,42364,gige7,gige,temperature,1105072680,1,normal,E31,normal
487,488,42511,gige7,gige,temperature,1105117680,1,warning,E46,warning
488,489,45189,gige3,gige,temperature,1105867047,1,normal,E31,normal
489,490,45076,gige4,gige,temperature,1105824253,1,normal,E31,normal
490,491,44619,gige3,gige,temperature,1105687639,1,warning,E46,warning
491,492,44457,gige3,gige,temperature,1105639339,1,normal,E31,normal
492,493,52888,gige6,gige,temperature,1107017268,1,normal,E31,normal
493,494,52488,gige7,gige,temperature,1106877516,1,warning,E46,warning
494,495,51735,gige7,gige,temperature,1106624009,1,normal,E31,normal
495,496,51616,gige3,gige,temperature,1106579555,1,normal,E31,normal
496,497,55519,gige6,gige,temperature,1107611276,1,normal,E31,normal
497,498,57305,gige7,gige,temperature,1108233484,1,normal,E31,normal
498,499,57066,gige3,gige,temperature,1108137117,1,normal,E31,normal
499,500,83640,gige6,gige,temperature,1108849993,1,normal,E31,normal
500,501,90019,gige6,gige,temperature,1109484216,1,warning,E46,warning
501,502,85087,gige7,gige,temperature,1109195000,1,warning,E46,warning
502,503,84299,gige4,gige,temperature,1109002453,1,warning,E46,warning
503,504,84013,gige4,gige,temperature,1108943353,1,warning,E46,warning
504,505,96925,node-238,node,temperature,1110105780,1,ambient=29,E2,ambient=<*>
505,506,92111,node-241,node,temperature,1109806620,1,ambient=28,E2,ambient=<*>
506,507,92043,gige3,gige,temperature,1109791669,1,normal,E31,normal
507,508,90216,node-241,node,temperature,1109539320,1,ambient=28,E2,ambient=<*>
508,509,102726,gige4,gige,temperature,1110708631,1,warning,E46,warning
509,510,98883,gige3,gige,temperature,1110506587,1,normal,E31,normal
510,511,124326,gige5,gige,temperature,1111320610,1,warning,E46,warning
511,512,124216,gige1,gige,temperature,1111286054,1,warning,E46,warning
512,513,124124,gige3,gige,temperature,1111258570,1,warning,E46,warning
513,514,111952,node-97,node,temperature,1111072025,1,ambient=35,E2,ambient=<*>
514,515,126122,node-232,node,temperature,1111798051,1,ambient=33,E2,ambient=<*>
515,516,125729,gige5,gige,temperature,1111693818,1,warning,E46,warning
516,517,124948,gige2,gige,temperature,1111488013,1,normal,E31,normal
517,518,124947,gige2,gige,temperature,1111487713,1,warning,E46,warning
518,519,124701,gige1,gige,temperature,1111438759,1,warning,E46,warning
519,520,141025,node-113,node,temperature,1112395021,1,ambient=27,E2,ambient=<*>
520,521,140533,gige5,gige,temperature,1112280080,1,normal,E31,normal
521,522,139872,node-93,node,temperature,1112115481,1,ambient=33,E2,ambient=<*>
522,523,147904,gige6,gige,temperature,1112888964,1,normal,E31,normal
523,524,147517,node-70,node,temperature,1112734890,1,ambient=32,E2,ambient=<*>
524,525,147279,gige3,gige,temperature,1112688738,1,normal,E31,normal
525,526,159193,gige6,gige,temperature,1113645796,1,warning,E46,warning
526,527,155760,gige5,gige,temperature,1113610268,1,warning,E46,warning
527,528,155522,gige5,gige,temperature,1113509172,1,warning,E46,warning
528,529,155294,gige7,gige,temperature,1113442992,1,critical,E15,critical
529,530,154200,gige2,gige,temperature,1113298318,1,warning,E46,warning
530,531,153474,gige4,gige,temperature,1113137369,1,warning,E46,warning
531,532,176320,gige7,gige,temperature,1114274309,1,warning,E46,warning
532,533,183966,gige6,gige,temperature,1114918724,1,normal,E31,normal
533,534,177386,gige6,gige,temperature,1114545212,1,normal,E31,normal
534,535,189804,node-240,node,temperature,1115511240,1,ambient=25,E2,ambient=<*>
535,536,185020,gige4,gige,temperature,1115247878,1,warning,E46,warning
536,537,190500,gige7,gige,temperature,1115931540,1,critical,E15,critical
537,538,190419,gige5,gige,temperature,1115894507,1,normal,E31,normal
538,539,205135,node-67,node,temperature,1116531298,1,ambient=28,E2,ambient=<*>
539,540,207333,node-198,node,temperature,1116539762,1,ambient=31,E2,ambient=<*>
540,541,207349,node-55,node,temperature,1116539787,1,ambient=33,E2,ambient=<*>
541,542,218807,gige6,gige,temperature,1117170619,1,normal,E31,normal
542,543,218381,gige7,gige,temperature,1117120516,1,warning,E46,warning
543,544,217921,gige7,gige,temperature,1116963312,1,warning,E46,warning
544,545,217344,gige6,gige,temperature,1116771007,1,normal,E31,normal
545,546,231230,gige4,gige,temperature,1117581672,1,normal,E31,normal
546,547,241019,gige6,gige,temperature,1118436040,1,normal,E31,normal
547,548,240782,gige6,gige,temperature,1118295037,1,normal,E31,normal
548,549,240511,gige6,gige,temperature,1118186737,1,normal,E31,normal
549,550,240399,gige7,gige,temperature,1118112635,1,normal,E31,normal
550,551,257180,gige6,gige,temperature,1119070315,1,warning,E46,warning
551,552,272853,gige7,gige,temperature,1119710825,1,critical,E15,critical
552,553,269014,gige7,gige,temperature,1119541023,1,warning,E46,warning
553,554,281126,gige3,gige,temperature,1120304472,1,warning,E46,warning
554,555,277688,gige7,gige,temperature,1120225336,1,critical,E15,critical
555,556,277575,gige7,gige,temperature,1120164132,1,warning,E46,warning
556,557,277041,gige3,gige,temperature,1119985870,1,normal,E31,normal
557,558,277038,gige4,gige,temperature,1119984490,1,warning,E46,warning
558,559,276947,gige6,gige,temperature,1119966728,1,warning,E46,warning
559,560,276353,gige3,gige,temperature,1119836470,1,warning,E46,warning
560,561,285232,node-90,node,temperature,1120765771,1,ambient=36,E2,ambient=<*>
561,562,284710,node-161,node,temperature,1120680847,1,ambient=36,E2,ambient=<*>
562,563,289181,node-218,node,temperature,1121124240,1,ambient=29,E2,ambient=<*>
563,564,288975,gige6,gige,temperature,1121048549,1,warning,E46,warning
564,565,288882,gige6,gige,temperature,1121010147,1,warning,E46,warning
565,566,307487,gige4,gige,temperature,1122195175,1,warning,E46,warning
566,567,318114,gige4,gige,temperature,1122807481,1,warning,E46,warning
567,568,313879,gige6,gige,temperature,1122529625,1,normal,E31,normal
568,569,313753,gige7,gige,temperature,1122502623,1,normal,E31,normal
569,570,313169,node-176,node,temperature,1122334380,1,ambient=35,E2,ambient=<*>
570,571,312821,node-23,node,temperature,1122317820,1,ambient=35,E2,ambient=<*>
571,572,323620,gige3,gige,temperature,1123303567,1,warning,E46,warning
572,573,321485,gige4,gige,temperature,1122862981,1,warning,E46,warning
573,574,98,node-206,node,temperature,1123705544,1,ambient=26,E2,ambient=<*>
574,575,160,node-222,node,temperature,1123706820,1,ambient=26,E2,ambient=<*>
575,576,557,node-158,node,temperature,1123708507,1,ambient=30,E2,ambient=<*>
576,577,15077,gige7,gige,temperature,1124455610,1,normal,E31,normal
577,578,15135,gige4,gige,temperature,1124477566,1,warning,E46,warning
578,579,26607,gige7,gige,temperature,1124991417,1,warning,E46,warning
579,580,26334,gige3,gige,temperature,1124895065,1,normal,E31,normal
580,581,24723,gige6,gige,temperature,1124654213,1,warning,E46,warning
581,582,35410,gige7,gige,temperature,1125678723,1,normal,E31,normal
582,583,32520,gige7,gige,temperature,1125430919,1,normal,E31,normal
583,584,32503,node-226,node,temperature,1125430560,1,ambient=30,E2,ambient=<*>
584,585,32496,node-242,node,temperature,1125430411,1,ambient=31,E2,ambient=<*>
585,586,32328,node-166,node,temperature,1125421620,1,ambient=31,E2,ambient=<*>
586,587,46807,gige4,gige,temperature,1126181283,1,warning,E46,warning
587,588,45833,gige6,gige,temperature,1126060332,1,normal,E31,normal
588,589,47306,gige6,gige,temperature,1126315336,1,warning,E46,warning
589,590,47324,node-46,node,temperature,1126319850,1,ambient=27,E2,ambient=<*>
590,591,66528,gige6,gige,temperature,1126992985,1,warning,E46,warning
591,592,74599,gige4,gige,temperature,1127513254,1,warning,E46,warning
592,593,74471,node-28,node,temperature,1127507370,1,ambient=32,E2,ambient=<*>
593,594,73580,node-149,node,temperature,1127289450,1,ambient=29,E2,ambient=<*>
594,595,73035,gige6,gige,temperature,1127171787,1,normal,E31,normal
595,596,90446,node-227,node,temperature,1128058591,1,ambient=25,E2,ambient=<*>
596,597,89726,node-237,node,temperature,1127970240,1,ambient=27,E2,ambient=<*>
597,598,88524,gige7,gige,temperature,1127805997,1,warning,E46,warning
598,599,88301,node-31,node,temperature,1127779980,1,ambient=31,E2,ambient=<*>
599,600,87994,node-14,node,temperature,1127746890,1,ambient=29,E2,ambient=<*>
600,601,87957,gige4,gige,temperature,1127740956,1,warning,E46,warning
601,602,98807,node-67,node,temperature,1128237243,1,ambient=28,E2,ambient=<*>
602,603,112690,gige6,gige,temperature,1128819714,1,normal,E31,normal
603,604,107885,node-139,node,temperature,1128717151,1,ambient=30,E2,ambient=<*>
604,605,107355,node-243,node,temperature,1128677790,1,ambient=26,E2,ambient=<*>
605,606,107123,gige4,gige,temperature,1128638866,1,warning,E46,warning
606,607,106121,gige4,gige,temperature,1128486765,1,warning,E46,warning
607,608,105589,node-231,node,temperature,1128355020,1,ambient=29,E2,ambient=<*>
608,609,105277,gige3,gige,temperature,1128317445,1,warning,E46,warning
609,610,124249,gige7,gige,temperature,1129373817,1,warning,E46,warning
610,611,122478,gige7,gige,temperature,1129368717,1,normal,E31,normal
611,612,121634,node-88,node,temperature,1129326780,1,ambient=29,E2,ambient=<*>
612,613,120039,gige6,gige,temperature,1129263419,1,normal,E31,normal
613,614,119973,node-105,node,temperature,1129243651,1,ambient=30,E2,ambient=<*>
614,615,118999,node-48,node,temperature,1129152541,1,ambient=30,E2,ambient=<*>
615,616,118574,gige3,gige,temperature,1129121155,1,normal,E31,normal
616,617,118491,node-227,node,temperature,1129105830,1,ambient=28,E2,ambient=<*>
617,618,118358,gige3,gige,temperature,1129078855,1,warning,E46,warning
618,619,117682,gige6,gige,temperature,1128949016,1,normal,E31,normal
619,620,117530,node-104,node,temperature,1128922170,1,ambient=30,E2,ambient=<*>
620,621,148089,gige3,gige,temperature,1129897264,1,normal,E31,normal
621,622,147747,gige7,gige,temperature,1129829823,1,normal,E31,normal
622,623,163206,gige3,gige,temperature,1130632279,1,warning,E46,warning
623,624,162000,node-115,node,temperature,1130582460,1,ambient=26,E2,ambient=<*>
624,625,160223,node-113,node,temperature,1130569170,1,ambient=27,E2,ambient=<*>
625,626,159900,node-237,node,temperature,1130535210,1,ambient=24,E2,ambient=<*>
626,627,159023,gige7,gige,temperature,1130469428,1,normal,E31,normal
627,628,156104,node-109,node,temperature,1130358332,1,ambient=31,E2,ambient=<*>
628,629,155242,gige6,gige,temperature,1130271428,1,warning,E46,warning
629,630,154670,node-243,node,temperature,1130177820,1,ambient=29,E2,ambient=<*>
630,631,154630,node-115,node,temperature,1130172270,1,ambient=29,E2,ambient=<*>
631,632,154188,node-113,node,temperature,1130090640,1,ambient=27,E2,ambient=<*>
632,633,154068,gige7,gige,temperature,1130069824,1,normal,E31,normal
633,634,163677,node-237,node,temperature,1130673420,1,ambient=30,E2,ambient=<*>
634,635,170998,node-78,node,temperature,1131216252,1,ambient=33,E2,ambient=<*>
635,636,167818,gige3,gige,temperature,1130949082,1,normal,E31,normal
636,637,167414,gige7,gige,temperature,1130878335,1,warning,E46,warning
637,638,167256,node-237,node,temperature,1130853781,1,ambient=30,E2,ambient=<*>
